date,top_funnel_spend_usd,conversion_rate,impressions_per_user,click_through_rate,brand_search_volume,campaign_sub_metric_1,campaign_sub_metric_2,campaign_sub_metric_3,campaign_sub_metric_4,campaign_sub_metric_5,campaign_sub_metric_6,campaign_sub_metric_7,campaign_sub_metric_8,campaign_sub_metric_9,campaign_sub_metric_10,campaign_sub_metric_11,campaign_sub_metric_12,campaign_sub_metric_13,campaign_sub_metric_14,campaign_sub_metric_15,campaign_sub_metric_16,campaign_sub_metric_17,campaign_sub_metric_18,campaign_sub_metric_19,campaign_sub_metric_20,campaign_sub_metric_21,campaign_sub_metric_22,campaign_sub_metric_23,campaign_sub_metric_24,campaign_sub_metric_25,campaign_sub_metric_26,campaign_sub_metric_27,campaign_sub_metric_28,campaign_sub_metric_29,campaign_sub_metric_30,campaign_sub_metric_31,campaign_sub_metric_32,campaign_sub_metric_33,campaign_sub_metric_34,campaign_sub_metric_35,campaign_sub_metric_36,campaign_sub_metric_37,campaign_sub_metric_38,campaign_sub_metric_39,campaign_sub_metric_40,campaign_sub_metric_41,campaign_sub_metric_42,campaign_sub_metric_43,campaign_sub_metric_44,campaign_sub_metric_45,campaign_sub_metric_46
2025-03-01,1383.19,0.0281,2360.93,0.0053,664.75,394.49,405.11,382.29,431.28,417.42,422.74,401.76,403.36,398.98,409.34,392.94,391.71,413.71,405.3,410.92,188.17,961.43,479.63,488.34,48.84,362.74,233.15,935.34,729.04,62.24,608.49,627.34,998.94,125.98,985.67,930.33,699.27,301.76,167.12,595.01,434.97,143.48,655.43,300.25,116.02,272.92,259.74,147.75,309.4,78.77,663.8
2025-03-02,1516.22,0.0325,2612.24,0.0052,886.31,531.12,540.64,526.54,554.86,526.97,543.63,526.72,529.17,519.82,530.97,547.34,543.57,511.31,533.25,534.48,8.3,426.97,887.59,652.69,877.94,16.93,757.31,64.87,242.42,521.87,897.77,848.74,694.93,224.13,980.46,358.83,128.57,467.83,759.58,998.65,652.46,507.8,555.49,685.18,92.64,475.46,103.51,755.84,673.53,251.23,312.07
2025-03-03,907.02,0.0268,1138.89,0.03,985.68,612.4,585.48,584.05,589.59,594.65,598.63,586.27,596.96,588.75,608.85,580.26,588.41,589.2,596.64,582.4,970.06,512.68,566.39,121.3,79.83,522.1,586.11,192.29,594.5,817.45,401.45,229.87,160.27,106.14,996.15,805.58,984.9,209.63,344.9,944.47,204.89,906.79,292.81,805.52,660.01,408.29,513.39,548.98,844.85,721.91,793.36
2025-03-04,1743.11,0.045,909.11,0.03,791.45,472.4,476.1,482.08,473.8,456.83,475.99,462.88,455.82,488.57,483.47,457.48,462.51,461.54,466.86,470.73,431.7,146.85,681.54,175.51,148.34,335.25,782.74,68.53,883.86,206.44,385.13,817.35,237.17,953.91,476.59,498.41,608.06,925.09,135.07,2.67,470.46,159.44,620.89,378.47,546.3,353.62,69.7,268.61,171.35,280.4,488.37
2025-03-05,1035.13,0.0404,543.63,0.0356,475.99,282.01,305.14,275.09,295.55,261.67,295.67,303.44,281.26,297.59,291.28,296.66,283.87,269.07,282.5,288.46,969.35,551.03,339.03,247.17,22.13,1.32,746.15,867.99,910.68,527.44,3.55,234.91,692.45,278.56,963.81,396.58,500.78,53.97,314.88,795.38,980.09,689.75,410.15,746.85,430.2,102.79,223.4,494.5,452.52,511.17,142.13
2025-03-06,921.4,0.0342,1551.76,0.024,479.22,281.06,282.48,295.11,304.56,295.98,292.71,287.67,304.75,287.21,298.4,264.79,301.91,297.2,289.45,285.65,140.32,144.65,571.41,973.75,628.34,307.94,50.6,792.59,958.78,204.01,613.43,676.77,779.76,443.9,395.6,938.42,382.22,865.42,358.64,353.61,195.29,593.86,145.42,883.74,152.44,543.11,439.91,696.94,319.19,915.25,884.5
2025-03-07,1314.04,0.0474,2269.75,0.0057,763.82,465.74,447.71,472.0,441.91,458.24,458.56,456.05,450.62,457.42,461.63,456.25,459.95,463.74,461.07,467.68,587.37,611.21,447.38,397.15,582.37,278.63,892.51,574.64,773.26,120.69,29.77,430.67,239.04,898.61,26.29,510.4,898.67,511.36,965.23,63.65,636.45,748.59,689.6,766.8,411.03,301.83,473.91,11.89,283.36,49.63,338.66
2025-03-08,995.94,0.0364,1676.73,0.0245,314.9,187.13,203.76,195.89,171.08,200.72,185.9,179.65,182.9,207.74,164.01,220.12,189.06,193.43,192.14,173.64,200.97,933.26,659.13,598.99,986.9,393.45,227.03,83.66,905.99,511.0,504.15,114.68,256.97,677.32,224.35,467.41,243.96,618.95,697.96,295.98,575.6,150.6,129.58,34.2,789.73,660.81,565.4,637.47,860.82,811.08,698.86
2025-03-09,2384.61,0.0335,1812.42,0.02,199.43,113.16,139.28,122.49,113.44,105.92,118.85,149.01,115.18,124.86,114.66,119.54,136.03,128.87,118.27,104.71,790.07,195.7,50.58,241.54,886.93,131.85,553.39,273.31,234.53,79.15,804.23,714.26,307.12,618.04,945.3,672.43,285.77,302.61,530.86,321.74,565.05,941.61,190.67,827.37,889.62,319.2,705.61,541.59,421.65,65.27,290.59
2025-03-10,611.83,0.0395,3212.48,0.0061,419.16,264.71,251.53,241.62,257.32,256.69,219.79,240.76,239.35,248.22,263.47,240.29,237.18,246.7,247.72,253.3,783.7,764.56,493.3,490.46,410.84,507.68,644.29,297.72,197.58,587.35,549.92,217.76,598.02,705.56,13.76,261.23,122.41,966.7,968.87,523.24,615.12,620.97,817.7,774.48,702.58,431.16,47.23,220.29,339.08,126.79,500.07
2025-03-11,1980.33,0.035,1544.77,0.0235,358.52,229.31,225.22,206.64,220.08,233.8,217.22,210.82,193.03,200.85,207.03,214.54,202.25,210.78,246.69,210.19,112.61,23.5,295.99,74.12,371.59,692.44,168.63,560.74,6.49,31.34,269.64,176.62,171.82,828.82,545.99,324.79,759.12,281.85,903.14,661.08,502.24,847.07,660.12,669.29,59.91,52.36,80.62,752.98,603.51,119.32,816.25
2025-03-12,1658.37,0.0555,2041.97,0.0058,366.68,214.0,233.42,232.5,230.7,224.2,215.12,224.16,217.7,223.95,217.77,219.5,203.85,241.86,229.07,213.74,912.06,375.5,326.19,34.74,296.85,630.19,976.23,258.04,706.84,106.71,786.17,358.32,104.24,877.67,75.6,932.05,595.55,588.88,512.0,749.06,16.93,246.61,630.99,760.02,670.41,992.54,60.86,303.46,219.4,994.1,156.78
2025-03-13,798.07,0.0311,2850.96,0.0054,310.25,167.48,178.72,193.94,174.15,188.91,202.07,192.15,187.51,194.44,175.7,187.75,189.87,183.68,190.28,168.47,194.63,110.75,960.92,468.73,152.41,803.75,488.16,72.96,937.47,550.0,269.72,653.29,678.86,642.64,286.4,678.53,609.07,993.42,905.68,245.9,900.1,739.41,418.2,979.43,240.99,507.61,423.15,276.86,229.89,180.19,977.25
2025-03-14,508.28,0.0541,1689.63,0.0268,137.88,92.81,77.88,82.34,59.57,82.82,82.92,92.31,82.21,76.41,100.57,89.35,84.4,90.08,80.4,82.93,612.98,352.48,182.69,398.66,138.08,452.01,57.64,730.76,186.94,591.41,733.03,234.0,779.1,890.01,88.09,826.64,218.47,881.09,404.3,321.77,826.98,781.03,396.28,431.11,315.25,24.24,41.85,471.22,520.29,896.76,70.22
2025-03-15,2412.47,0.0438,2366.26,0.0048,116.09,62.81,81.96,65.47,78.23,53.94,57.76,87.73,68.2,72.56,86.47,59.26,85.08,69.72,65.14,69.12,985.63,173.54,311.25,136.88,132.28,519.09,937.26,299.08,636.94,28.99,610.26,183.66,500.93,535.4,859.53,271.11,651.17,536.33,230.42,308.38,174.17,397.44,690.26,67.22,195.87,541.23,746.08,676.15,409.27,990.93,534.01
2025-03-16,2184.4,0.0292,3087.09,0.0047,988.95,601.28,610.22,573.11,585.09,606.93,592.87,598.43,593.8,589.73,584.53,610.25,595.8,574.89,592.06,599.9,882.4,373.3,509.89,687.6,114.11,810.4,586.27,452.37,746.46,573.38,170.0,9.95,363.83,277.29,591.07,543.79,765.46,990.37,232.68,362.74,413.27,383.95,740.01,460.89,775.76,870.35,223.0,928.85,294.98,383.78,916.03
2025-03-17,1593.51,0.0274,3348.56,0.005,485.0,271.3,296.63,280.29,270.81,284.89,280.54,280.44,301.23,289.16,292.47,293.45,286.96,270.55,293.93,291.69,956.56,417.52,863.03,992.9,240.51,427.7,699.19,127.67,927.61,838.5,905.13,471.64,432.04,880.08,902.11,971.4,357.89,701.37,662.32,999.66,770.55,657.8,510.21,46.43,648.6,772.55,939.21,141.36,53.95,631.05,945.69
2025-03-18,1656.91,0.0613,941.22,0.03,445.89,276.46,258.74,286.65,268.99,272.58,272.27,264.97,265.63,242.66,260.73,274.8,267.55,261.75,248.73,266.21,342.6,300.59,416.67,395.65,306.67,701.6,525.18,802.55,646.86,722.32,200.64,428.65,388.41,541.47,688.35,318.7,801.35,208.7,501.07,777.94,980.06,93.41,969.27,294.25,611.84,700.91,486.4,396.47,520.77,779.09,232.11
2025-03-19,611.07,0.0512,3279.76,0.0058,711.68,414.9,446.88,414.2,434.94,411.38,429.92,430.09,421.27,424.79,433.16,420.73,428.19,437.57,411.32,438.78,105.58,656.62,743.87,624.56,961.58,434.6,834.74,565.53,970.29,131.19,989.59,233.87,959.98,906.14,971.03,160.48,348.79,405.6,658.95,974.99,951.14,735.62,955.7,586.88,667.97,139.46,446.33,66.99,816.61,392.65,143.98
2025-03-20,1037.7,0.0472,1976.35,0.017,296.43,185.16,172.55,179.75,176.64,166.06,187.44,198.54,175.05,187.55,182.95,190.72,161.14,185.74,171.49,164.73,188.35,918.85,856.37,962.98,578.47,417.74,33.13,901.59,344.67,592.47,7.31,53.65,768.09,40.17,509.88,510.89,758.14,334.49,686.08,693.11,899.36,42.89,412.43,309.62,236.77,657.74,780.54,758.55,851.38,161.81,724.4
2025-03-21,673.8,0.0482,1274.73,0.0251,954.97,573.12,569.63,583.05,568.4,587.33,565.07,559.0,578.77,566.67,581.1,570.41,600.08,582.12,575.05,578.34,500.49,400.6,310.02,831.53,987.6,760.21,268.38,495.47,349.93,672.25,263.48,429.26,208.09,397.52,638.71,387.82,33.73,344.01,22.32,406.27,158.37,190.59,820.62,685.4,444.64,766.3,713.15,447.73,235.44,433.76,41.97
2025-03-22,2512.52,0.0281,1877.41,0.0191,807.71,475.09,488.05,472.08,483.03,481.15,484.97,496.65,498.75,485.15,487.95,487.4,489.83,474.76,482.23,467.91,793.23,192.34,392.75,463.55,372.47,174.84,469.65,941.43,543.01,37.23,199.86,788.21,384.19,947.81,576.31,159.58,551.16,760.46,54.04,389.74,914.48,664.14,543.27,821.99,633.25,572.42,607.31,706.93,599.64,771.89,485.24
2025-03-23,2008.93,0.0367,3440.1,0.006,180.47,104.21,123.82,110.13,104.58,122.81,94.63,110.08,102.0,100.72,137.64,98.95,110.38,124.44,123.06,99.9,150.15,270.72,356.56,737.49,457.63,338.59,76.6,891.87,383.5,855.35,13.99,715.28,544.01,249.65,484.26,888.55,969.53,584.26,532.68,488.58,878.44,98.32,511.76,420.44,636.59,892.75,935.15,322.19,855.88,780.76,796.36
2025-03-24,996.35,0.0334,1977.85,0.0236,475.82,292.36,294.03,294.87,272.01,284.71,292.51,293.87,286.48,289.1,275.21,275.52,291.65,275.84,270.67,273.37,659.73,854.0,832.86,128.14,324.58,224.17,705.91,576.46,1.43,906.27,732.37,860.79,612.99,941.54,845.96,990.72,981.24,38.09,191.04,416.87,376.95,971.84,54.96,900.14,791.85,276.99,422.26,844.32,408.73,230.54,560.25
2025-03-25,595.34,0.0569,1486.25,0.0249,891.21,535.78,538.87,534.85,527.58,516.3,539.91,533.7,538.11,532.56,517.62,541.61,541.82,536.85,527.21,542.54,323.58,571.64,44.35,512.1,182.89,359.11,393.66,933.89,731.77,850.45,693.43,9.58,468.18,953.9,644.53,568.58,281.75,877.45,632.53,828.33,394.52,868.4,573.97,79.84,287.1,242.14,808.53,534.83,932.14,174.97,188.01
2025-03-26,966.47,0.0497,2400.2,0.0048,950.26,576.0,574.79,598.84,575.37,579.08,575.11,561.73,560.23,560.76,566.22,565.72,568.75,570.05,585.36,569.5,341.2,455.01,308.42,279.06,143.16,230.37,272.67,323.09,751.72,824.63,792.35,966.42,810.13,882.14,801.31,774.68,441.4,296.8,552.19,465.0,459.91,626.3,900.58,840.11,770.34,869.57,380.09,943.61,902.98,920.56,487.04
2025-03-27,987.77,0.0338,1220.44,0.0279,520.66,332.16,312.83,295.71,315.61,306.5,312.41,319.91,312.6,325.72,296.72,303.86,306.08,310.66,313.71,312.26,661.92,149.64,679.41,161.16,945.08,579.41,3.38,365.64,746.97,744.97,256.7,341.41,767.61,563.67,786.36,859.04,62.98,997.07,585.76,295.61,656.18,819.06,780.13,828.57,440.18,625.4,838.35,78.81,208.13,44.0,921.27
2025-03-28,1594.41,0.0269,727.59,0.035,652.07,375.6,396.82,401.83,392.92,398.23,395.39,397.79,376.59,400.53,376.32,384.81,397.24,404.63,400.09,380.17,467.0,449.73,565.44,426.28,986.81,798.17,719.83,45.48,345.02,633.43,444.34,990.4,505.16,646.94,191.05,700.98,873.34,954.19,302.46,774.86,260.84,887.58,786.32,321.99,670.17,1.45,259.47,514.28,258.96,734.74,617.21
2025-03-29,2038.87,0.0332,886.64,0.0293,250.33,166.37,124.9,148.47,140.25,150.45,166.24,159.92,132.51,144.15,140.19,157.19,154.06,143.15,170.71,147.2,812.03,278.49,436.29,131.01,44.91,786.61,833.81,589.2,522.29,678.63,659.11,252.62,854.43,869.62,650.16,44.16,568.57,940.53,639.84,854.42,22.95,259.48,159.93,298.72,455.72,353.13,289.27,766.46,180.44,46.42,721.49
2025-03-30,2563.15,0.0324,884.14,0.0316,992.05,596.27,592.26,602.95,593.42,579.8,592.38,595.1,598.9,600.21,586.01,588.94,587.13,581.74,588.29,587.6,155.92,943.16,539.95,698.99,150.35,364.5,395.04,721.92,359.97,806.4,439.77,471.54,751.09,775.9,199.65,157.63,385.1,811.13,829.49,420.43,141.23,849.41,358.45,305.09,948.61,857.86,677.87,600.15,196.05,837.9,336.26
2025-03-31,1208.32,0.044,955.71,0.0324,308.5,176.11,187.52,189.52,163.33,186.75,186.49,179.1,181.26,190.48,175.56,183.93,199.29,185.3,184.11,188.94,789.95,884.07,197.58,456.24,423.52,988.76,564.22,773.52,16.04,662.5,697.33,353.93,778.58,630.09,583.32,70.99,112.77,220.61,998.07,667.81,440.12,194.79,233.2,811.39,179.3,27.32,212.71,23.19,907.86,905.41,188.48
2025-04-01,679.39,0.049,916.48,0.0318,948.46,555.77,557.57,561.74,570.86,591.04,558.21,553.49,571.1,575.5,574.26,569.23,572.01,565.08,566.35,559.16,64.24,83.9,430.72,531.14,186.33,593.85,227.69,149.82,562.45,327.73,633.97,355.76,956.4,982.26,677.43,9.88,946.77,532.63,838.44,58.8,282.0,413.34,315.92,831.65,675.01,3.25,229.15,972.34,931.14,297.42,255.64
2025-04-02,1569.87,0.0589,2422.62,0.0052,684.68,408.92,414.67,413.1,425.1,415.74,402.13,419.0,410.63,393.87,405.75,391.64,418.11,444.58,391.26,424.11,194.05,516.65,501.7,146.38,363.88,399.4,622.2,444.16,123.76,375.96,114.65,842.28,266.47,685.68,997.24,306.0,530.22,224.3,557.5,529.46,764.52,558.26,579.54,329.72,576.54,281.26,305.26,298.26,51.9,73.94,533.18
2025-04-03,1641.18,0.035,1045.64,0.0315,646.96,397.39,386.13,369.6,373.44,387.6,389.16,392.42,378.41,398.24,386.38,373.47,402.1,394.94,385.07,371.42,656.15,225.06,901.19,139.77,129.1,835.54,12.14,176.86,80.04,897.06,781.04,746.42,267.65,975.48,30.54,392.36,282.93,259.68,193.43,44.98,106.69,713.89,364.78,592.59,172.73,914.0,678.93,249.28,593.6,480.68,280.22
2025-04-04,1341.92,0.0309,1537.0,0.0192,561.42,335.58,354.41,342.88,330.99,347.61,347.89,327.19,336.4,331.15,345.79,340.21,337.07,332.76,345.66,328.79,854.93,410.78,260.84,583.42,456.51,729.87,488.64,662.13,755.5,17.12,720.68,992.15,888.95,57.39,91.24,241.03,350.22,610.95,681.45,29.19,917.47,30.14,560.7,138.93,66.01,901.48,889.39,485.66,564.23,298.46,541.96
2025-04-05,2319.03,0.0452,3190.37,0.0057,307.6,199.67,200.29,187.54,187.85,186.67,182.0,179.18,172.23,180.98,176.9,177.19,187.73,174.0,189.97,201.33,252.68,876.85,867.83,985.01,271.69,749.28,644.21,157.95,9.51,698.82,655.83,613.51,772.23,138.96,77.03,64.6,270.7,40.83,937.65,612.92,895.33,290.51,438.5,468.78,799.14,518.76,674.57,542.16,390.55,417.14,707.79
2025-04-06,1736.97,0.0406,1921.88,0.0195,258.88,140.81,150.67,161.71,167.85,157.42,152.97,150.66,169.23,181.7,152.68,165.89,163.43,136.52,161.52,150.97,327.19,527.51,644.24,96.25,351.91,196.14,918.19,904.16,959.01,954.78,155.09,463.26,926.55,451.46,398.36,529.86,601.81,969.46,211.87,303.34,908.76,608.52,286.62,998.79,157.45,553.24,827.81,766.29,631.7,664.99,734.4
2025-04-07,1284.1,0.0409,2502.67,0.0032,298.44,178.94,177.55,189.64,174.58,168.15,174.99,164.23,165.5,182.08,182.72,188.73,171.81,168.81,175.31,165.91,537.12,334.22,20.34,285.73,94.31,468.32,381.34,230.63,515.26,706.23,268.0,90.07,63.13,384.88,821.59,273.32,929.96,918.67,256.0,742.54,739.61,357.37,95.4,158.84,186.51,332.01,543.56,393.27,947.37,209.83,164.68
2025-04-08,1141.31,0.0572,1016.96,0.0309,267.79,148.15,159.94,164.35,153.75,163.02,155.33,152.5,158.72,156.81,141.26,167.87,161.22,161.83,154.12,162.87,211.57,207.89,724.63,869.46,428.13,861.83,765.19,291.4,983.02,993.91,393.18,996.56,627.76,782.73,844.06,796.04,856.69,380.77,149.01,896.08,107.0,775.03,891.84,947.56,978.43,243.74,68.92,439.96,170.25,356.95,750.43
2025-04-09,538.13,0.0436,1076.87,0.032,801.63,484.61,476.46,482.46,461.29,491.33,483.93,469.64,470.55,458.92,457.13,499.17,482.23,495.25,493.67,476.22,811.16,800.32,35.55,72.27,983.26,504.04,597.69,850.91,58.0,687.54,279.93,551.53,144.63,160.61,736.98,8.05,460.38,515.42,736.72,139.39,438.14,651.65,11.37,824.25,717.26,815.22,100.47,534.96,120.41,782.56,672.69
2025-04-10,661.84,0.0426,622.61,0.0335,415.11,257.94,251.02,240.26,250.1,240.71,234.1,244.94,254.77,262.97,252.53,248.24,239.51,260.28,244.09,240.71,773.64,624.52,997.38,875.89,328.83,683.45,927.01,458.47,583.53,34.36,227.81,700.48,503.9,976.1,896.88,842.53,826.5,466.12,406.56,724.52,131.41,234.4,1.65,972.21,250.49,106.29,554.39,394.39,33.39,643.76,12.01
2025-04-11,547.14,0.038,1006.81,0.0318,152.06,87.03,83.65,84.11,111.66,105.48,104.04,83.85,87.92,77.78,96.16,97.72,114.41,93.53,94.18,80.28,145.29,468.07,872.64,524.29,876.43,587.93,398.38,24.0,349.33,827.01,805.36,406.74,155.75,315.07,322.86,954.75,423.11,882.2,62.7,514.52,987.7,145.93,826.8,179.58,590.95,487.35,327.8,914.55,363.83,326.28,58.87
2025-04-12,2036.46,0.0267,1335.77,0.0299,972.19,557.27,572.01,595.18,586.09,582.4,576.66,567.05,578.13,573.28,603.96,577.47,569.24,580.08,584.95,611.0,463.83,217.48,297.34,408.27,843.2,842.36,319.1,494.59,843.48,284.63,638.23,547.72,128.08,428.92,88.15,716.14,252.31,688.6,874.95,112.12,333.04,629.05,996.81,213.52,534.11,634.4,220.57,851.25,337.63,664.3,646.25
2025-04-13,1360.15,0.0298,1031.03,0.0323,895.41,539.23,543.47,551.61,537.02,528.37,544.46,557.47,545.78,533.93,538.83,561.77,524.26,539.93,551.86,534.73,774.83,334.25,257.41,309.68,952.06,284.56,887.14,84.54,361.22,446.06,565.47,942.58,12.17,274.75,58.15,733.64,983.42,278.11,557.67,651.59,585.33,450.47,727.1,16.87,844.47,103.68,466.26,454.97,430.82,765.31,383.7
2025-04-14,1262.86,0.0293,766.11,0.0356,934.98,565.35,567.28,558.61,564.21,570.96,548.29,573.51,561.28,575.15,569.18,580.82,574.13,555.8,570.7,541.73,337.33,959.84,381.44,297.12,790.11,575.48,49.24,985.34,260.49,312.09,225.95,166.42,630.24,579.36,852.13,933.56,303.89,446.84,331.09,609.47,779.39,168.96,15.27,724.7,729.32,519.61,666.5,0.19,503.31,592.49,146.1
2025-04-15,1861.35,0.0507,861.91,0.0329,995.42,601.29,589.21,597.71,597.14,594.38,603.94,589.46,602.42,604.98,595.3,597.37,604.38,614.43,584.3,612.19,633.11,520.09,356.17,305.8,659.6,123.23,136.39,588.11,857.55,268.55,918.08,292.37,359.02,58.63,730.44,209.07,323.72,428.97,343.98,515.64,920.62,326.37,226.69,644.09,831.72,577.52,384.99,900.93,757.82,239.5,44.4
2025-04-16,873.94,0.0415,1882.34,0.0213,256.51,166.26,162.86,144.86,145.77,161.5,160.62,156.63,144.09,152.33,156.88,157.77,143.64,152.01,142.03,160.01,50.21,400.7,372.34,884.8,856.58,690.21,82.4,256.53,374.65,431.41,191.18,152.06,105.19,149.68,698.62,994.57,989.69,959.34,290.25,926.47,755.55,303.05,971.82,178.07,211.51,742.5,802.54,124.34,392.11,0.25,159.4
2025-04-17,1115.57,0.0371,1119.0,0.0256,456.62,263.26,267.65,285.7,282.2,271.05,277.81,278.15,259.92,277.05,290.64,287.56,280.04,273.11,279.76,266.31,608.69,521.42,318.28,723.8,75.64,731.97,843.11,563.72,16.83,378.75,794.95,792.22,322.84,745.8,339.68,773.48,133.93,175.31,455.48,521.08,674.5,108.13,808.6,791.14,640.22,234.84,738.52,244.51,330.61,802.85,957.51
2025-04-18,1633.33,0.0483,1592.81,0.0236,782.41,476.25,471.98,476.1,471.71,468.85,459.5,481.36,470.52,463.44,448.21,467.98,484.13,447.29,468.81,460.12,152.65,778.99,621.13,669.72,462.83,42.84,10.61,76.87,390.29,633.34,966.67,62.05,168.94,186.5,379.91,726.57,760.53,89.58,337.04,990.52,465.98,546.91,566.8,299.2,40.24,293.33,734.91,152.36,826.88,822.63,727.57
2025-04-19,1180.48,0.0303,2010.25,0.0042,726.42,447.78,444.05,455.26,436.03,440.79,438.35,427.67,432.66,437.25,439.99,429.28,435.55,433.9,431.3,442.59,830.58,340.11,164.26,798.75,989.26,675.79,861.66,799.89,654.52,813.15,727.09,81.63,941.69,235.51,958.11,361.09,935.81,880.62,547.95,509.23,605.4,763.65,236.86,135.0,68.94,569.52,985.19,179.82,849.8,697.6,527.71
2025-04-20,861.66,0.0365,2571.18,0.0072,238.51,125.32,142.77,134.32,133.35,146.01,131.27,154.02,149.37,143.84,164.46,151.84,169.09,151.47,153.26,140.63,355.45,178.71,845.98,257.11,769.6,414.69,451.27,925.33,254.36,297.09,992.86,298.49,320.0,792.98,63.8,545.78,511.79,896.69,773.52,115.85,94.16,575.47,14.37,422.56,713.53,983.13,295.23,802.88,232.77,76.58,941.54
2025-04-21,934.63,0.0427,617.94,0.0335,834.25,503.75,505.1,496.77,513.58,480.59,498.02,495.07,499.75,510.24,503.37,501.33,483.31,489.87,502.42,481.29,281.55,584.94,812.4,618.04,962.08,124.1,4.03,874.44,431.99,213.72,651.05,514.19,333.95,93.3,773.73,653.92,2.52,871.74,674.46,470.47,883.92,826.29,20.86,90.97,24.42,217.49,644.73,579.5,314.67,585.22,619.11
2025-04-22,741.83,0.0362,2898.23,0.0051,302.0,176.16,176.03,183.51,187.84,169.99,191.49,167.84,183.25,190.87,197.7,183.03,188.14,173.69,181.72,199.07,840.89,665.2,476.48,460.07,779.63,419.91,401.65,341.76,56.72,666.9,217.46,406.27,839.86,437.47,309.63,620.34,375.06,510.98,294.46,182.33,543.78,127.57,611.98,263.24,579.77,985.9,855.48,956.1,825.12,821.02,725.65
2025-04-23,1894.55,0.0354,2383.7,0.0056,301.44,180.05,178.9,187.33,175.33,190.16,188.83,188.1,164.63,185.8,174.57,172.52,192.53,188.79,188.66,176.52,50.14,712.72,852.73,782.44,874.88,194.23,186.8,325.77,588.09,670.32,203.82,44.82,647.76,23.06,39.05,704.98,111.57,659.74,528.74,597.13,40.14,435.61,21.83,371.33,840.41,714.34,579.52,231.45,79.41,389.67,282.65
2025-04-24,1712.18,0.0362,745.28,0.0326,583.28,353.44,347.91,347.81,359.98,348.64,350.12,362.87,368.85,346.34,349.65,332.79,358.88,335.2,346.22,364.92,396.61,881.99,247.15,309.26,706.53,415.56,624.4,35.09,756.29,901.13,324.56,957.49,710.17,346.81,742.57,82.38,416.19,563.36,840.13,693.13,919.9,609.42,993.63,851.86,379.94,826.08,789.5,485.63,325.85,198.0,588.98
2025-04-25,1450.11,0.0323,3120.74,0.0067,633.65,375.32,372.72,371.46,375.21,374.95,370.44,406.07,378.55,387.61,380.52,382.55,378.14,390.77,395.87,392.97,370.0,371.17,17.57,643.18,760.5,384.34,679.36,651.4,413.31,15.95,7.13,952.87,636.0,698.98,330.91,355.65,790.03,69.45,68.21,468.44,489.3,676.0,183.38,792.55,44.84,89.64,414.45,977.43,448.35,587.63,143.48
2025-04-26,2530.07,0.0462,3262.62,0.0044,622.08,366.49,371.48,382.06,365.43,359.66,379.7,361.25,380.22,372.33,351.07,382.3,370.34,367.93,365.37,363.24,284.8,75.35,619.21,882.21,523.18,738.39,487.53,534.9,420.23,853.04,681.7,279.36,946.2,90.1,722.15,434.0,438.71,595.83,78.3,97.7,868.59,695.79,710.71,442.75,713.85,300.42,590.49,826.44,187.07,826.31,404.48
2025-04-27,2387.71,0.045,683.23,0.0336,182.34,109.74,93.92,116.61,101.81,98.61,109.6,116.39,101.04,98.58,97.72,107.14,113.84,105.52,115.97,119.73,911.75,958.35,457.91,402.15,924.24,774.22,40.52,459.35,88.28,521.0,268.67,731.53,207.0,888.33,707.65,260.63,431.93,13.61,556.17,468.64,856.89,728.97,155.06,724.58,929.69,57.74,55.67,728.62,179.91,48.87,33.24
2025-04-28,779.86,0.0442,1330.63,0.0252,889.71,522.96,528.92,524.67,516.12,513.61,510.63,529.73,536.91,529.8,522.86,548.19,541.99,522.59,548.17,527.31,750.93,435.01,567.16,66.62,825.04,607.03,656.13,907.63,201.94,621.3,815.18,578.58,989.04,909.5,534.79,172.63,556.79,324.99,639.12,81.45,815.75,651.43,540.09,568.65,717.17,371.55,985.77,188.98,424.86,596.95,216.63
2025-04-29,1838.84,0.0582,2918.6,0.0037,339.04,192.57,200.58,216.98,208.14,202.41,211.25,211.26,190.4,204.27,211.64,196.38,209.45,207.2,189.65,184.76,63.92,623.26,899.34,516.05,843.88,22.69,842.04,167.88,154.68,91.37,359.17,237.48,830.96,104.99,777.37,138.93,581.69,932.29,211.41,682.13,61.4,94.23,80.61,340.84,578.45,981.29,800.02,769.41,754.52,643.17,74.87
2025-04-30,1309.01,0.0605,2744.78,0.0044,216.56,136.73,127.38,141.64,111.63,123.95,129.7,115.23,134.46,139.04,138.66,119.39,140.34,154.54,126.5,125.69,714.69,666.31,969.93,345.97,673.01,931.02,720.32,9.67,481.69,432.61,479.96,262.17,588.97,990.73,581.04,366.38,856.3,304.05,745.22,790.37,247.07,695.31,766.78,725.87,230.03,105.27,868.81,347.57,840.23,602.37,387.78
2025-05-01,1711.16,0.0325,1053.56,0.0294,899.87,528.44,537.51,541.27,527.64,530.26,551.95,527.3,536.36,538.09,543.16,539.25,529.74,547.74,551.35,543.9,527.3,546.51,634.45,672.23,304.58,686.23,829.96,73.32,529.26,227.3,965.69,491.15,662.37,297.53,286.64,493.44,308.36,939.83,646.26,962.38,875.55,724.78,584.92,683.5,15.38,562.37,694.29,530.54,979.24,650.03,843.04
